Sample No,Strombus fasciatus             (Born 1778) Aperture
2815,18.82
2815,18.89
2815,19.02
2815,19.24
2815,19.46
2815,19.51
2815,19.53
2815,19.53
2815,19.53
2815,19.63
2815,19.66
2815,19.68
2815,19.68
2815,19.69
2815,19.74
2815,19.88
2815,19.88
2815,19.97
2815,20.06
2815,20.10
2815,20.13
2815,20.18
2815,20.31
2815,20.41
2815,20.42
2815,20.44
2815,20.45
2815,20.48
2815,20.50
2815,20.51
2815,20.55
2815,20.56
2815,20.56
2815,20.59
2815,20.65
2815,20.70
2815,20.79
2815,20.79
2815,20.82
2815,20.88
2815,20.90
2815,20.91
2815,20.98
2815,21.11
2815,21.12
2815,21.14
2815,21.15
2815,21.23
2815,21.23
2815,21.24
2815,21.34
2815,21.35
2815,21.36
2815,21.39
2815,21.40
2815,21.43
2815,21.46
2815,21.46
2815,21.51
2815,21.54
2815,21.58
2815,21.63
2815,21.65
2815,21.66
2815,21.70
2815,21.72
2815,21.75
2815,21.85
2815,21.86
2815,21.89
2815,21.93
2815,21.94
2815,21.99
2815,22.10
2815,22.10
2815,22.15
2815,22.23
2815,22.25
2815,22.26
2815,22.36
2815,22.42
2815,22.45
2815,22.48
2815,22.56
2815,22.59
2815,22.60
2815,22.63
2815,22.63
2815,22.64
2815,22.70
2815,22.77
2815,22.94
2815,22.95
2815,23.04
2815,23.17
2815,23.26
2815,23.41
2815,23.68
2815,24.04
2815,24.41
2815,24.63
2815,25.13
2816,17.66
2816,18.08
2816,18.60
2816,19.26
2816,19.41
2816,20.18
2816,20.58
2816,21.03
2816,22.03
2816,23.05
2817,19.70
2817,20.90
2817,22.20
2817,24.30
2818,19.69
2818,22.00
2818,22.37
2818,23.46
2818,23.68
2818,24.66
2819,20.80
2819,20.96
2819,21.60
2819,23.52
2819,23.68
 ,19.79
