Sample No,Strombus fasciatus             (Born 1778) Aperture
2794,23.54
2840,23.55
2806,23.56
2789,23.58
2909,23.58
2789,23.59
2793,23.59
2829,23.6
2834,23.6
2834,23.6
2834,23.6
2835,23.6
2890,23.6
2890,23.6
2890,23.6
2890,23.6
2891,23.6
2891,23.6
2891,23.6
2891,23.6
2891,23.6
2886,23.6
2886,23.6
2886,23.6
2886,23.6
2886,23.6
2886,23.6
2886,23.6
2886,23.6
2886,23.6
2889,23.6
2889,23.6
2889,23.6
2889,23.6
2889,23.6
2888,23.6
2888,23.6
2888,23.6
2888,23.6
2888,23.6
2888,23.6
2888,23.6
2888,23.6
2888,23.6
2888,23.6
2899,23.6
2899,23.6
2904,23.6
2904,23.6
2904,23.6
2789,23.61
2789,23.61
2803,23.61
2909,23.61
2802,23.62
2794,23.63
2798,23.63
2798,23.63
2840,23.63
2909,23.63
2840,23.64
2909,23.64
2789,23.65
2806,23.65
2793,23.66
2789,23.67
2794,23.67
2802,23.68
2791,23.69
2793,23.69
2798,23.69
2909,23.69
2795,23.7
2829,23.7
2829,23.7
2829,23.7
2834,23.7
2834,23.7
2890,23.7
2890,23.7
2890,23.7
2890,23.7
2891,23.7
2891,23.7
2891,23.7
2891,23.7
2891,23.7
2886,23.7
2886,23.7
2886,23.7
2886,23.7
2886,23.7
2886,23.7
2886,23.7
2889,23.7
2889,23.7
2888,23.7
2888,23.7
2888,23.7
2888,23.7
2888,23.7
2888,23.7
2888,23.7
2888,23.7
2888,23.7
2888,23.7
2888,23.7
2898,23.7
2898,23.7
2899,23.7
2899,23.7
2904,23.7
2904,23.7
2904,23.7
2840,23.72
2840,23.73
2909,23.73
2791,23.74
2802,23.74
2798,23.75
2806,23.75
2798,23.76
2801,23.76
2840,23.76
2789,23.77
2798,23.78
2826,23.8
2835,23.8
2835,23.8
2835,23.8
2835,23.8
2890,23.8
2890,23.8
2891,23.8
2891,23.8
2886,23.8
2886,23.8
2886,23.8
2886,23.8
2886,23.8
2889,23.8
2889,23.8
2889,23.8
2889,23.8
2889,23.8
2889,23.8
2889,23.8
2889,23.8
2889,23.8
2889,23.8
2889,23.8
2889,23.8
2889,23.8
2888,23.8
2888,23.8
2888,23.8
2888,23.8
2888,23.8
2888,23.8
2888,23.8
2888,23.8
2898,23.8
2899,23.8
2904,23.8
2904,23.8
2904,23.8
2904,23.8
2904,23.8
2904,23.8
2909,23.8
2789,23.82
2798,23.84
2802,23.84
2806,23.84
2806,23.84
2909,23.84
2806,23.85
2802,23.87
2791,23.9
2829,23.9
2829,23.9
2829,23.9
2834,23.9
2835,23.9
2840,23.9
2890,23.9
2890,23.9
2891,23.9
2886,23.9
2886,23.9
2886,23.9
2886,23.9
2889,23.9
2888,23.9
2888,23.9
2888,23.9
2899,23.9
2899,23.9
2904,23.9
2909,23.9
2798,23.93
2803,23.94
2789,23.95
2789,23.96
2794,23.99
2795,24
2826,24
2826,24
2829,24
2829,24
2829,24
2834,24
2834,24
2834,24
2834,24
2835,24
2835,24
2835,24
2835,24
2890,24
2886,24
2886,24
2886,24
2889,24
2889,24
2888,24
2888,24
2888,24
2888,24
2888,24
2888,24
2888,24
2888,24
2888,24
2899,24
2899,24
2789,24.01
2794,24.03
2909,24.03
2789,24.04
2789,24.05
2795,24.05
2791,24.06
2909,24.09
2791,24.1
2829,24.1
2834,24.1
2834,24.1
2834,24.1
2834,24.1
2834,24.1
2835,24.1
2890,24.1
2890,24.1
2890,24.1
2890,24.1
2891,24.1
2891,24.1
2886,24.1
2886,24.1
2886,24.1
2889,24.1
2889,24.1
2889,24.1
2889,24.1
2889,24.1
2889,24.1
2888,24.1
2888,24.1
2888,24.1
2888,24.1
2888,24.1
2898,24.1
2899,24.1
2899,24.1
2798,24.11
2806,24.11
2909,24.11
2789,24.16
2840,24.16
2798,24.18
2798,24.18
2789,24.19
2909,24.19
2834,24.2
2834,24.2
2890,24.2
2890,24.2
2886,24.2
2889,24.2
2889,24.2
2889,24.2
2889,24.2
2889,24.2
2888,24.2
2888,24.2
2888,24.2
2888,24.2
2899,24.2
2899,24.2
2899,24.2
2904,24.2
2904,24.2
2789,24.23
2798,24.23
2806,24.23
2789,24.24
2791,24.24
2794,24.25
2909,24.29
2798,24.3
2834,24.3
2835,24.3
2835,24.3
2835,24.3
2886,24.3
2886,24.3
2889,24.3
2889,24.3
2889,24.3
2889,24.3
2889,24.3
2888,24.3
2888,24.3
2899,24.3
2910,24.3
2794,24.31
2789,24.32
2840,24.32
2791,24.33
2801,24.34
2909,24.35
2829,24.4
2829,24.4
2834,24.4
2834,24.4
2834,24.4
2834,24.4
2834,24.4
2835,24.4
2835,24.4
2890,24.4
2890,24.4
2886,24.4
2889,24.4
2888,24.4
2888,24.4
2888,24.4
2888,24.4
2888,24.4
2888,24.4
2898,24.4
2904,24.4
2909,24.4
2801,24.41
2803,24.42
2840,24.43
2789,24.47
2802,24.47
2909,24.47
2909,24.48
2791,24.49
2834,24.5
2834,24.5
2889,24.5
2889,24.5
2889,24.5
2889,24.5
2888,24.5
2888,24.5
2888,24.5
2888,24.5
2888,24.5
2898,24.5
2899,24.5
2909,24.5
2840,24.53
2798,24.54
2806,24.55
2791,24.57
2798,24.6
2826,24.6
2829,24.6
2829,24.6
2834,24.6
2834,24.6
2834,24.6
2834,24.6
2835,24.6
2890,24.6
2889,24.6
2888,24.6
2888,24.6
2888,24.6
2798,24.67
2798,24.68
2909,24.68
2909,24.68
2798,24.69
2840,24.69
2826,24.7
2826,24.7
2829,24.7
2835,24.7
2840,24.7
2891,24.7
2886,24.7
2889,24.7
2889,24.7
2889,24.7
2888,24.7
2803,24.73
2789,24.74
2789,24.75
2840,24.75
2909,24.76
2803,24.77
2826,24.8
2886,24.8
2886,24.8
2886,24.8
2889,24.8
2888,24.8
2888,24.8
2899,24.8
2840,24.81
2789,24.84
2793,24.84
2798,24.85
2798,24.87
2829,24.9
2829,24.9
2890,24.9
2889,24.9
2888,24.9
2888,24.9
2899,24.9
2791,24.91
2798,24.93
2793,24.94
2798,24.94
2840,24.95
2794,25
2826,25
2826,25
2834,25
2834,25
2835,25
2835,25
2835,25
2835,25
2886,25
2889,25
2889,25
2889,25
2889,25
2889,25
2888,25
2899,25
2798,25.03
2798,25.03
2840,25.07
2835,25.1
2890,25.1
2890,25.1
2886,25.1
2889,25.1
2889,25.1
2889,25.1
2888,25.1
2888,25.1
2899,25.1
2791,25.13
2909,25.16
2791,25.18
2909,25.18
2829,25.2
2834,25.2
2834,25.2
2834,25.2
2834,25.2
2834,25.2
2835,25.2
2890,25.2
2891,25.2
2886,25.2
2889,25.2
2889,25.2
2888,25.2
2826,25.3
2826,25.3
2834,25.3
2890,25.3
2886,25.3
2886,25.3
2886,25.3
2888,25.3
2840,25.33
2798,25.36
2798,25.37
2840,25.37
2829,25.4
2829,25.4
2829,25.4
2891,25.4
2886,25.4
2898,25.4
2898,25.4
2803,25.45
2829,25.5
2829,25.5
2834,25.5
2835,25.5
2886,25.5
2889,25.5
2888,25.5
2899,25.5
2889,25.6
2888,25.6
2888,25.6
2888,25.6
2888,25.6
2898,25.6
2789,25.61
2803,25.62
2826,25.7
2891,25.7
2889,25.7
2888,25.7
2888,25.7
2888,25.7
2789,25.74
2803,25.75
2806,25.75
2840,25.77
2829,25.8
2909,25.81
2794,25.9
2829,25.9
2891,25.9
2889,25.9
2888,25.9
2888,25.9
2898,25.9
2791,25.94
2789,25.97
2801,26
2826,26
2898,26
2899,26
2789,26.01
2791,26.01
2789,26.03
2806,26.03
2889,26.1
2801,26.12
2909,26.19
2829,26.2
2888,26.2
2789,26.22
2789,26.23
2909,26.28
2886,26.3
2826,26.4
2886,26.4
2898,26.4
2899,26.4
2899,26.4
2910,26.4
2840,26.43
2794,26.44
2806,26.44
2793,26.49
2835,26.5
2834,26.6
2888,26.6
2909,26.63
2791,26.66
2803,26.66
2826,26.7
2829,26.7
2826,26.8
2834,26.8
2899,26.8
2794,26.94
2829,27
2889,27
2910,27.01
2791,27.04
2840,27.16
2829,27.2
2826,27.5
2829,27.5
2889,27.5
2889,27.6
2899,27.7
2899,27.7
2829,27.8
2899,27.9
2835,28
2899,28
2888,28.3
2802,28.8
2891,28.8
2889,28.8
2835,30.1
