Sample No,Strombus fasciatus             (Born 1778) Aperture
2549,18.5
2549,18.5
2549,18.5
2549,18.5
2600,18.5
2600,18.5
2603,18.5
2605,18.5
2606,18.5
2653,18.5
2653,18.5
2655,18.5
2655,18.5
2657,18.5
2657,18.5
2657,18.5
2657,18.5
2658,18.5
2661,18.5
2661,18.5
2663,18.5
2538,18.6
2538,18.6
2541,18.6
2545,18.6
2545,18.6
2545,18.6
2545,18.6
2545,18.6
2546,18.6
2546,18.6
2548,18.6
2548,18.6
2548,18.6
2548,18.6
2548,18.6
2548,18.6
2549,18.6
2600,18.6
2600,18.6
2600,18.6
2601,18.6
2603,18.6
2605,18.6
2606,18.6
2652,18.6
2653,18.6
2657,18.6
2657,18.6
2657,18.6
2658,18.6
2658,18.6
2661,18.6
2663,18.6
2663,18.6
2663,18.6
2663,18.6
2667,18.6
2538,18.7
2540,18.7
2541,18.7
2543,18.7
2543,18.7
2544,18.7
2544,18.7
2545,18.7
2545,18.7
2545,18.7
2546,18.7
2546,18.7
2547,18.7
2547,18.7
2548,18.7
2548,18.7
2549,18.7
2549,18.7
2549,18.7
2600,18.7
2602,18.7
2605,18.7
2606,18.7
2646,18.7
2652,18.7
2657,18.7
2657,18.7
2657,18.7
2657,18.7
2657,18.7
2657,18.7
2658,18.7
2658,18.7
2661,18.7
2661,18.7
2661,18.7
2663,18.7
2663,18.7
2663,18.7
2538,18.8
2538,18.8
2541,18.8
2541,18.8
2541,18.8
2545,18.8
2545,18.8
2545,18.8
2546,18.8
2546,18.8
2546,18.8
2547,18.8
2548,18.8
2549,18.8
2549,18.8
2549,18.8
2600,18.8
2600,18.8
2602,18.8
2603,18.8
2605,18.8
2605,18.8
2605,18.8
2605,18.8
2651,18.8
2651,18.8
2652,18.8
2652,18.8
2653,18.8
2655,18.8
2657,18.8
2658,18.8
2658,18.8
2658,18.8
2661,18.8
2663,18.8
2663,18.8
2667,18.8
2538,18.9
2540,18.9
2540,18.9
2541,18.9
2542,18.9
2542,18.9
2544,18.9
2544,18.9
2545,18.9
2545,18.9
2545,18.9
2545,18.9
2546,18.9
2546,18.9
2546,18.9
2547,18.9
2547,18.9
2548,18.9
2548,18.9
2549,18.9
2549,18.9
2549,18.9
2549,18.9
2600,18.9
2600,18.9
2600,18.9
2606,18.9
2646,18.9
2646,18.9
2650,18.9
2652,18.9
2655,18.9
2655,18.9
2655,18.9
2656,18.9
2657,18.9
2658,18.9
2661,18.9
2661,18.9
2663,18.9
2664,18.9
2537,19
2540,19
2540,19
2541,19
2541,19
2543,19
2543,19
2544,19
2544,19
2544,19
2544,19
2545,19
2546,19
2546,19
2546,19
2546,19
2546,19
2546,19
2546,19
2546,19
2547,19
2547,19
2548,19
2548,19
2548,19
2549,19
2549,19
2549,19
2549,19
2600,19
2600,19
2600,19
2603,19
2603,19
2605,19
2648,19
2650,19
2651,19
2652,19
2652,19
2655,19
2655,19
2655,19
2657,19
2658,19
2658,19
2658,19
2658,19
2660,19
2661,19
2662,19
2663,19
2663,19
2663,19
2663,19
2663,19
2667,19
2667,19
2538,19.1
2538,19.1
2541,19.1
2541,19.1
2543,19.1
2543,19.1
2544,19.1
2545,19.1
2545,19.1
2545,19.1
2547,19.1
2547,19.1
2547,19.1
2548,19.1
2549,19.1
2600,19.1
2601,19.1
2602,19.1
2602,19.1
2606,19.1
2606,19.1
2606,19.1
2606,19.1
2606,19.1
2606,19.1
2606,19.1
2646,19.1
2646,19.1
2652,19.1
2652,19.1
2653,19.1
2653,19.1
2654,19.1
2655,19.1
2657,19.1
2657,19.1
2657,19.1
2658,19.1
2658,19.1
2658,19.1
2661,19.1
2661,19.1
2663,19.1
2663,19.1
2663,19.1
2663,19.1
2665,19.1
2537,19.2
2537,19.2
2543,19.2
2543,19.2
2543,19.2
2544,19.2
2545,19.2
2546,19.2
2547,19.2
2547,19.2
2548,19.2
2548,19.2
2548,19.2
2548,19.2
2548,19.2
2548,19.2
2549,19.2
2600,19.2
2600,19.2
2600,19.2
2601,19.2
2601,19.2
2601,19.2
2602,19.2
2602,19.2
2605,19.2
2605,19.2
2605,19.2
2606,19.2
2606,19.2
2646,19.2
2651,19.2
2652,19.2
2652,19.2
2652,19.2
2653,19.2
2653,19.2
2654,19.2
2654,19.2
2654,19.2
2655,19.2
2656,19.2
2657,19.2
2657,19.2
2657,19.2
2658,19.2
2658,19.2
2659,19.2
2661,19.2
2663,19.2
2664,19.2
2664,19.2
2664,19.2
2541,19.3
2541,19.3
2541,19.3
2541,19.3
2544,19.3
2544,19.3
2545,19.3
2546,19.3
2546,19.3
2546,19.3
2546,19.3
2547,19.3
2547,19.3
2548,19.3
2548,19.3
2548,19.3
2549,19.3
2549,19.3
2549,19.3
2600,19.3
2600,19.3
2601,19.3
2601,19.3
2601,19.3
2603,19.3
2603,19.3
2603,19.3
2603,19.3
2605,19.3
2605,19.3
2606,19.3
2606,19.3
2646,19.3
2650,19.3
2651,19.3
2652,19.3
2652,19.3
2654,19.3
2654,19.3
2657,19.3
2657,19.3
2658,19.3
2658,19.3
2658,19.3
2658,19.3
2658,19.3
2658,19.3
2660,19.3
2660,19.3
2661,19.3
2661,19.3
2662,19.3
2663,19.3
2663,19.3
2537,19.4
2537,19.4
2537,19.4
2541,19.4
2541,19.4
2543,19.4
2543,19.4
2543,19.4
2543,19.4
2544,19.4
2544,19.4
2544,19.4
2544,19.4
2545,19.4
2545,19.4
2545,19.4
2545,19.4
2545,19.4
2546,19.4
2546,19.4
2546,19.4
2547,19.4
2547,19.4
2547,19.4
2548,19.4
2548,19.4
2548,19.4
2548,19.4
2548,19.4
2548,19.4
2548,19.4
2549,19.4
2549,19.4
2600,19.4
2601,19.4
2601,19.4
2602,19.4
2602,19.4
2602,19.4
2603,19.4
2603,19.4
2603,19.4
2605,19.4
2606,19.4
2606,19.4
2606,19.4
2606,19.4
2646,19.4
2650,19.4
2651,19.4
2652,19.4
2654,19.4
2655,19.4
2655,19.4
2657,19.4
2657,19.4
2658,19.4
2658,19.4
2658,19.4
2658,19.4
2661,19.4
2662,19.4
2663,19.4
2663,19.4
2663,19.4
2663,19.4
2663,19.4
2663,19.4
2664,19.4
2665,19.4
2537,19.5
2540,19.5
2541,19.5
2541,19.5
2541,19.5
2541,19.5
2541,19.5
2542,19.5
2544,19.5
2545,19.5
2545,19.5
2545,19.5
2546,19.5
2547,19.5
2547,19.5
2547,19.5
2547,19.5
2548,19.5
2548,19.5
2548,19.5
2548,19.5
2548,19.5
2549,19.5
2549,19.5
2549,19.5
2600,19.5
2600,19.5
2600,19.5
2601,19.5
2601,19.5
2602,19.5
2603,19.5
2603,19.5
2605,19.5
2606,19.5
2606,19.5
2646,19.5
2646,19.5
2646,19.5
2650,19.5
2651,19.5
2653,19.5
2654,19.5
2654,19.5
2655,19.5
2655,19.5
2656,19.5
2656,19.5
2657,19.5
2657,19.5
2658,19.5
2658,19.5
2661,19.5
2663,19.5
2663,19.5
2663,19.5
2665,19.5
2537,19.6
2537,19.6
2538,19.6
2538,19.6
2538,19.6
2540,19.6
2540,19.6
2540,19.6
2541,19.6
2541,19.6
2541,19.6
2542,19.6
2544,19.6
2545,19.6
2546,19.6
2546,19.6
2547,19.6
2547,19.6
2547,19.6
2548,19.6
2548,19.6
2548,19.6
2548,19.6
2548,19.6
2548,19.6
2549,19.6
2549,19.6
2600,19.6
2600,19.6
2601,19.6
2601,19.6
2601,19.6
2601,19.6
2601,19.6
2605,19.6
2646,19.6
2646,19.6
2648,19.6
2648,19.6
2650,19.6
2650,19.6
2651,19.6
2652,19.6
2652,19.6
2653,19.6
2653,19.6
2655,19.6
2655,19.6
2657,19.6
2658,19.6
2658,19.6
2658,19.6
2659,19.6
2662,19.6
2664,19.6
2665,19.6
2667,19.6
2538,19.7
2540,19.7
2540,19.7
2541,19.7
2541,19.7
2541,19.7
2543,19.7
2543,19.7
2542,19.7
2545,19.7
2546,19.7
2546,19.7
2546,19.7
2546,19.7
2546,19.7
2547,19.7
2548,19.7
2548,19.7
2548,19.7
2548,19.7
2549,19.7
2549,19.7
2549,19.7
2549,19.7
2600,19.7
2600,19.7
2601,19.7
2601,19.7
2601,19.7
2602,19.7
2603,19.7
2603,19.7
2603,19.7
2603,19.7
2605,19.7
2606,19.7
2646,19.7
2648,19.7
2648,19.7
2651,19.7
2651,19.7
2652,19.7
2652,19.7
2652,19.7
2652,19.7
2652,19.7
2652,19.7
2653,19.7
2653,19.7
2653,19.7
2653,19.7
2654,19.7
2655,19.7
2655,19.7
2655,19.7
2655,19.7
2655,19.7
2655,19.7
2655,19.7
2657,19.7
2661,19.7
2661,19.7
2661,19.7
2662,19.7
2663,19.7
2663,19.7
2663,19.7
2663,19.7
2549,19.78
2537,19.8
2540,19.8
2540,19.8
2540,19.8
2541,19.8
2541,19.8
2541,19.8
2541,19.8
2543,19.8
2543,19.8
2544,19.8
2545,19.8
2545,19.8
2545,19.8
2546,19.8
2546,19.8
2546,19.8
2546,19.8
2546,19.8
2546,19.8
2547,19.8
2547,19.8
2547,19.8
2547,19.8
2548,19.8
2548,19.8
2548,19.8
2548,19.8
2548,19.8
2548,19.8
2548,19.8
2549,19.8
2549,19.8
2549,19.8
2549,19.8
2549,19.8
2549,19.8
2549,19.8
2601,19.8
2603,19.8
2603,19.8
2603,19.8
2603,19.8
2606,19.8
2606,19.8
2606,19.8
2648,19.8
2650,19.8
2652,19.8
2652,19.8
2652,19.8
2652,19.8
2652,19.8
2653,19.8
2654,19.8
2654,19.8
2654,19.8
2654,19.8
2655,19.8
2655,19.8
2655,19.8
2655,19.8
2655,19.8
2655,19.8
2656,19.8
2656,19.8
2657,19.8
2658,19.8
2658,19.8
2658,19.8
2659,19.8
2661,19.8
2661,19.8
2663,19.8
2663,19.8
2663,19.8
2663,19.8
2664,19.8
2667,19.8
2538,19.9
2541,19.9
2541,19.9
2541,19.9
2541,19.9
2543,19.9
2543,19.9
2543,19.9
2544,19.9
2545,19.9
2545,19.9
2545,19.9
2545,19.9
2546,19.9
2546,19.9
2546,19.9
2546,19.9
2547,19.9
2548,19.9
2548,19.9
2548,19.9
2548,19.9
2548,19.9
2548,19.9
2548,19.9
2600,19.9
2600,19.9
2600,19.9
2602,19.9
2603,19.9
2603,19.9
2605,19.9
2605,19.9
2606,19.9
2606,19.9
2606,19.9
2606,19.9
2646,19.9
2646,19.9
2651,19.9
2651,19.9
2652,19.9
2652,19.9
2653,19.9
2653,19.9
2653,19.9
2654,19.9
2655,19.9
2655,19.9
2659,19.9
2663,19.9
2663,19.9
2663,19.9
2663,19.9
2667,19.9
2537,20
2537,20
2537,20
2541,20
2541,20
2541,20
2541,20
2541,20
2543,20
2543,20
2543,20
2543,20
2543,20
2542,20
2544,20
2544,20
2544,20
2546,20
2546,20
2546,20
2547,20
2547,20
2548,20
2548,20
2548,20
2548,20
2549,20
2549,20
2549,20
2549,20
2549,20
2549,20
2600,20
2600,20
2600,20
2601,20
2601,20
2603,20
2603,20
2605,20
2605,20
2606,20
2646,20
2646,20
2651,20
2652,20
2652,20
2655,20
2655,20
2655,20
2655,20
2657,20
2657,20
2657,20
2657,20
2658,20
2658,20
2658,20
2658,20
2658,20
2659,20
2661,20
2661,20
2663,20
2663,20
2664,20
2537,20.1
2537,20.1
2541,20.1
2541,20.1
2541,20.1
2541,20.1
2543,20.1
2543,20.1
2543,20.1
2542,20.1
2542,20.1
2544,20.1
2546,20.1
2546,20.1
2546,20.1
2546,20.1
2547,20.1
2548,20.1
2548,20.1
2548,20.1
2548,20.1
2549,20.1
2600,20.1
2601,20.1
2601,20.1
2603,20.1
2603,20.1
2603,20.1
2603,20.1
2605,20.1
2605,20.1
2605,20.1
2606,20.1
2652,20.1
2652,20.1
2652,20.1
2653,20.1
2653,20.1
2654,20.1
2654,20.1
2654,20.1
2654,20.1
2654,20.1
2654,20.1
2655,20.1
2655,20.1
2655,20.1
2655,20.1
2656,20.1
2657,20.1
2658,20.1
2658,20.1
2659,20.1
2667,20.1
2537,20.2
2537,20.2
2537,20.2
2537,20.2
2538,20.2
2540,20.2
2541,20.2
2543,20.2
2543,20.2
2543,20.2
2544,20.2
2545,20.2
2545,20.2
2546,20.2
2546,20.2
2546,20.2
2547,20.2
2547,20.2
2547,20.2
2548,20.2
2548,20.2
2548,20.2
2548,20.2
2548,20.2
2549,20.2
2549,20.2
2549,20.2
2600,20.2
2601,20.2
2601,20.2
2603,20.2
2603,20.2
2603,20.2
2603,20.2
2603,20.2
2603,20.2
2603,20.2
2646,20.2
2646,20.2
2646,20.2
2650,20.2
2651,20.2
2651,20.2
2652,20.2
2652,20.2
2652,20.2
2652,20.2
2653,20.2
2653,20.2
2653,20.2
2653,20.2
2654,20.2
2654,20.2
2654,20.2
2654,20.2
2655,20.2
2655,20.2
2655,20.2
2655,20.2
2655,20.2
2655,20.2
2657,20.2
2658,20.2
2658,20.2
2658,20.2
2658,20.2
2658,20.2
2658,20.2
2658,20.2
2661,20.2
2663,20.2
2663,20.2
2663,20.2
2664,20.2
2537,20.3
2537,20.3
2538,20.3
2540,20.3
2540,20.3
2541,20.3
2541,20.3
2541,20.3
2541,20.3
2543,20.3
2544,20.3
2545,20.3
2546,20.3
2546,20.3
2546,20.3
2546,20.3
2547,20.3
2548,20.3
2548,20.3
2548,20.3
2548,20.3
2548,20.3
2548,20.3
2549,20.3
2600,20.3
2601,20.3
2602,20.3
2603,20.3
2605,20.3
2605,20.3
2606,20.3
2646,20.3
2646,20.3
2646,20.3
2650,20.3
2651,20.3
2651,20.3
2652,20.3
2653,20.3
2653,20.3
2654,20.3
2654,20.3
2654,20.3
2654,20.3
2654,20.3
2655,20.3
2655,20.3
2655,20.3
2657,20.3
2658,20.3
2658,20.3
2658,20.3
2658,20.3
2658,20.3
2659,20.3
2661,20.3
2662,20.3
2663,20.3
2667,20.3
2537,20.4
2538,20.4
2541,20.4
2541,20.4
2541,20.4
2541,20.4
2543,20.4
2543,20.4
2543,20.4
2542,20.4
2546,20.4
2548,20.4
2549,20.4
2549,20.4
2549,20.4
2600,20.4
2601,20.4
2601,20.4
2601,20.4
2601,20.4
2602,20.4
2603,20.4
2603,20.4
2606,20.4
2606,20.4
2606,20.4
2606,20.4
2606,20.4
2606,20.4
2606,20.4
2646,20.4
2648,20.4
2648,20.4
2648,20.4
2650,20.4
2652,20.4
2652,20.4
2652,20.4
2652,20.4
2652,20.4
2653,20.4
2653,20.4
2653,20.4
2654,20.4
2654,20.4
2654,20.4
2654,20.4
2655,20.4
2656,20.4
2656,20.4
2657,20.4
2657,20.4
2658,20.4
2663,20.4
2663,20.4
2663,20.4
2663,20.4
2667,20.4
2537,20.5
2537,20.5
2538,20.5
2541,20.5
2541,20.5
2543,20.5
2542,20.5
2544,20.5
2544,20.5
2544,20.5
2545,20.5
2546,20.5
2546,20.5
2547,20.5
2547,20.5
2548,20.5
2549,20.5
2549,20.5
2549,20.5
2549,20.5
2549,20.5
2549,20.5
2549,20.5
2601,20.5
2601,20.5
2601,20.5
2601,20.5
2601,20.5
2601,20.5
2601,20.5
2602,20.5
2603,20.5
2603,20.5
2603,20.5
2603,20.5
2606,20.5
2606,20.5
2606,20.5
2606,20.5
2646,20.5
2648,20.5
2651,20.5
2651,20.5
2652,20.5
2652,20.5
2652,20.5
2653,20.5
2654,20.5
2655,20.5
2655,20.5
2655,20.5
2655,20.5
2655,20.5
2655,20.5
2656,20.5
2657,20.5
2658,20.5
2658,20.5
2658,20.5
2659,20.5
2661,20.5
2663,20.5
2538,20.6
2538,20.6
2541,20.6
2541,20.6
2541,20.6
2541,20.6
2543,20.6
2544,20.6
2544,20.6
2546,20.6
2546,20.6
2548,20.6
2548,20.6
2548,20.6
2548,20.6
2549,20.6
2549,20.6
2549,20.6
2601,20.6
2601,20.6
2601,20.6
2601,20.6
2603,20.6
2603,20.6
2605,20.6
2605,20.6
2605,20.6
2606,20.6
2646,20.6
2651,20.6
2651,20.6
2652,20.6
2652,20.6
2652,20.6
2653,20.6
2654,20.6
2654,20.6
2655,20.6
2655,20.6
2657,20.6
2658,20.6
2658,20.6
2658,20.6
2658,20.6
2660,20.6
2661,20.6
2662,20.6
2662,20.6
2667,20.6
2667,20.6
2658,20.64
2537,20.7
2537,20.7
2541,20.7
2541,20.7
2541,20.7
2541,20.7
2541,20.7
2543,20.7
2543,20.7
2544,20.7
2545,20.7
2546,20.7
2546,20.7
2546,20.7
2546,20.7
2546,20.7
2546,20.7
2547,20.7
2547,20.7
2548,20.7
2548,20.7
2548,20.7
2549,20.7
2601,20.7
2601,20.7
2603,20.7
2603,20.7
2603,20.7
2605,20.7
2606,20.7
2606,20.7
2646,20.7
2646,20.7
2646,20.7
2646,20.7
2646,20.7
2650,20.7
2650,20.7
2650,20.7
2651,20.7
2653,20.7
2653,20.7
2653,20.7
2653,20.7
2654,20.7
2654,20.7
2655,20.7
2655,20.7
2655,20.7
2655,20.7
2657,20.7
2657,20.7
2657,20.7
2658,20.7
2658,20.7
2658,20.7
2658,20.7
2658,20.7
2658,20.7
2662,20.7
2663,20.7
2663,20.7
2664,20.7
2537,20.8
2538,20.8
2538,20.8
2540,20.8
2540,20.8
2541,20.8
2541,20.8
2541,20.8
2541,20.8
2541,20.8
2541,20.8
2546,20.8
2546,20.8
2548,20.8
2548,20.8
2548,20.8
2548,20.8
2548,20.8
2548,20.8
2549,20.8
2549,20.8
2600,20.8
2600,20.8
2601,20.8
2601,20.8
2601,20.8
2602,20.8
2603,20.8
2603,20.8
2603,20.8
2603,20.8
2605,20.8
2606,20.8
2646,20.8
2646,20.8
2646,20.8
2646,20.8
2648,20.8
2651,20.8
2651,20.8
2651,20.8
2652,20.8
2652,20.8
2652,20.8
2652,20.8
2653,20.8
2654,20.8
2655,20.8
2655,20.8
2655,20.8
2655,20.8
2655,20.8
2655,20.8
2655,20.8
2655,20.8
2657,20.8
2658,20.8
2658,20.8
2658,20.8
2658,20.8
2658,20.8
2658,20.8
2661,20.8
2661,20.8
2661,20.8
2662,20.8
2663,20.8
2537,20.9
2537,20.9
2539,20.9
2540,20.9
2540,20.9
2540,20.9
2540,20.9
2541,20.9
2541,20.9
2543,20.9
2543,20.9
2544,20.9
2544,20.9
2545,20.9
2546,20.9
2547,20.9
2548,20.9
2548,20.9
2548,20.9
2548,20.9
2548,20.9
2548,20.9
2549,20.9
2600,20.9
2602,20.9
2603,20.9
2603,20.9
2605,20.9
2606,20.9
2606,20.9
2606,20.9
2646,20.9
2646,20.9
2651,20.9
2651,20.9
2652,20.9
2652,20.9
2652,20.9
2652,20.9
2652,20.9
2652,20.9
2653,20.9
2653,20.9
2654,20.9
2655,20.9
2658,20.9
2658,20.9
2659,20.9
2660,20.9
2661,20.9
2537,21
2538,21
2540,21
2541,21
2541,21
2541,21
2541,21
2543,21
2545,21
2546,21
2546,21
2546,21
2546,21
2547,21
2547,21
2548,21
2549,21
2549,21
2600,21
2603,21
2603,21
2603,21
2603,21
2606,21
2646,21
2651,21
2651,21
2652,21
2652,21
2652,21
2652,21
2652,21
2652,21
2653,21
2654,21
2654,21
2654,21
2655,21
2655,21
2655,21
2655,21
2655,21
2655,21
2656,21
2657,21
2657,21
2658,21
2658,21
2658,21
2661,21
2662,21
2538,21.1
2544,21.1
2546,21.1
2548,21.1
2549,21.1
2549,21.1
2600,21.1
2601,21.1
2601,21.1
2602,21.1
2602,21.1
2602,21.1
2603,21.1
2605,21.1
2606,21.1
2651,21.1
2652,21.1
2652,21.1
2652,21.1
2653,21.1
2653,21.1
2655,21.1
2655,21.1
2655,21.1
2655,21.1
2658,21.1
2658,21.1
2663,21.1
2537,21.2
2537,21.2
2537,21.2
2537,21.2
2538,21.2
2540,21.2
2540,21.2
2540,21.2
2541,21.2
2543,21.2
2543,21.2
2543,21.2
2542,21.2
2542,21.2
2546,21.2
2546,21.2
2546,21.2
2547,21.2
2548,21.2
2549,21.2
2549,21.2
2549,21.2
2549,21.2
2549,21.2
2549,21.2
2600,21.2
2601,21.2
2603,21.2
2605,21.2
2606,21.2
2648,21.2
2651,21.2
2652,21.2
2652,21.2
2652,21.2
2652,21.2
2653,21.2
2657,21.2
2657,21.2
2658,21.2
2658,21.2
2658,21.2
2660,21.2
2663,21.2
2537,21.3
2538,21.3
2541,21.3
2543,21.3
2543,21.3
2545,21.3
2545,21.3
2546,21.3
2546,21.3
2546,21.3
2546,21.3
2548,21.3
2549,21.3
2549,21.3
2600,21.3
2600,21.3
2601,21.3
2601,21.3
2601,21.3
2601,21.3
2605,21.3
2606,21.3
2606,21.3
2606,21.3
2646,21.3
2646,21.3
2650,21.3
2650,21.3
2650,21.3
2650,21.3
2651,21.3
2652,21.3
2652,21.3
2652,21.3
2652,21.3
2652,21.3
2653,21.3
2654,21.3
2655,21.3
2656,21.3
2658,21.3
2658,21.3
2660,21.3
2538,21.4
2541,21.4
2541,21.4
2542,21.4
2545,21.4
2546,21.4
2546,21.4
2546,21.4
2547,21.4
2547,21.4
2548,21.4
2548,21.4
2548,21.4
2549,21.4
2549,21.4
2549,21.4
2549,21.4
2601,21.4
2601,21.4
2601,21.4
2601,21.4
2603,21.4
2606,21.4
2646,21.4
2650,21.4
2650,21.4
2651,21.4
2652,21.4
2652,21.4
2652,21.4
2653,21.4
2653,21.4
2655,21.4
2655,21.4
2655,21.4
2658,21.4
2663,21.4
2663,21.4
2537,21.5
2538,21.5
2543,21.5
2543,21.5
2543,21.5
2544,21.5
2546,21.5
2546,21.5
2546,21.5
2546,21.5
2547,21.5
2547,21.5
2547,21.5
2547,21.5
2547,21.5
2548,21.5
2549,21.5
2601,21.5
2601,21.5
2601,21.5
2603,21.5
2646,21.5
2648,21.5
2652,21.5
2652,21.5
2653,21.5
2653,21.5
2654,21.5
2654,21.5
2657,21.5
2658,21.5
2658,21.5
2658,21.5
2661,21.5
2663,21.5
2663,21.5
2664,21.5
2537,21.6
2537,21.6
2537,21.6
2538,21.6
2541,21.6
2542,21.6
2549,21.6
2600,21.6
2600,21.6
2601,21.6
2601,21.6
2601,21.6
2602,21.6
2603,21.6
2603,21.6
2603,21.6
2605,21.6
2606,21.6
2652,21.6
2652,21.6
2652,21.6
2653,21.6
2655,21.6
2655,21.6
2658,21.6
2663,21.6
2667,21.6
2540,21.7
2541,21.7
2541,21.7
2543,21.7
2543,21.7
2543,21.7
2542,21.7
2542,21.7
2545,21.7
2546,21.7
2546,21.7
2546,21.7
2546,21.7
2548,21.7
2548,21.7
2548,21.7
2603,21.7
2603,21.7
2603,21.7
2603,21.7
2603,21.7
2606,21.7
2652,21.7
2652,21.7
2652,21.7
2652,21.7
2652,21.7
2655,21.7
2658,21.7
2667,21.7
2540,21.8
2541,21.8
2541,21.8
2543,21.8
2543,21.8
2542,21.8
2548,21.8
2603,21.8
2605,21.8
2646,21.8
2646,21.8
2650,21.8
2651,21.8
2652,21.8
2653,21.8
2655,21.8
2655,21.8
2658,21.8
2658,21.8
2667,21.8
2537,21.9
2538,21.9
2538,21.9
2541,21.9
2543,21.9
2543,21.9
2542,21.9
2546,21.9
2547,21.9
2548,21.9
2601,21.9
2602,21.9
2602,21.9
2603,21.9
2603,21.9
2603,21.9
2648,21.9
2651,21.9
2652,21.9
2653,21.9
2658,21.9
2658,21.9
2659,21.9
2537,22
2540,22
2541,22
2543,22
2544,22
2546,22
2546,22
2546,22
2548,22
2548,22
2549,22
2549,22
2549,22
2600,22
2601,22
2601,22
2601,22
2601,22
2605,22
2652,22
2652,22
2653,22
2654,22
2655,22
2655,22
2658,22
2658,22
2658,22
2658,22
2658,22
2659,22
2663,22
2538,22.1
2541,22.1
2546,22.1
2600,22.1
2601,22.1
2602,22.1
2603,22.1
2603,22.1
2605,22.1
2650,22.1
2650,22.1
2652,22.1
2653,22.1
2654,22.1
2654,22.1
2657,22.1
2538,22.2
2540,22.2
2543,22.2
2542,22.2
2546,22.2
2547,22.2
2548,22.2
2549,22.2
2549,22.2
2600,22.2
2600,22.2
2601,22.2
2602,22.2
2603,22.2
2603,22.2
2651,22.2
2652,22.2
2652,22.2
2652,22.2
2653,22.2
2657,22.2
2658,22.2
2658,22.2
2537,22.3
2541,22.3
2541,22.3
2542,22.3
2549,22.3
2600,22.3
2601,22.3
2603,22.3
2603,22.3
2605,22.3
2651,22.3
2652,22.3
2653,22.3
2655,22.3
2661,22.3
2537,22.4
2541,22.4
2543,22.4
2546,22.4
2546,22.4
2549,22.4
2601,22.4
2602,22.4
2603,22.4
2603,22.4
2650,22.4
2652,22.4
2652,22.4
2653,22.4
2655,22.4
2655,22.4
2661,22.4
2663,22.4
2537,22.5
