Site,Sample,Aperture
JE0078,2511,21.19
JE0078,2511,21.28
JE0078,2511,21.33
JE0078,2511,21.44
JE0078,2511,21.5
JE0078,2511,21.51
JE0078,2511,21.76
JE0078,2511,21.8
JE0078,2511,21.93
JE0078,2511,21.95
JE0078,2511,22.09
JE0078,2511,22.21
JE0078,2511,22.21
JE0078,2511,22.24
JE0078,2511,22.28
JE0078,2511,22.56
JE0078,2511,22.56
JE0078,2511,22.58
JE0078,2511,22.6
JE0078,2511,22.62
JE0078,2511,23.64
JE0078,2511,24.13
JE0078,2511,26.06
JE0078,2512,15.5
JE0078,2512,16
JE0078,2512,16.9
JE0078,2512,17.3
JE0078,2512,17.9
JE0078,2512,18.3
JE0078,2512,18.6
JE0078,2512,18.7
JE0078,2512,18.8
JE0078,2512,18.9
JE0078,2512,18.9
JE0078,2512,19
JE0078,2512,19.7
JE0078,2512,19.7
JE0078,2512,19.8
JE0078,2512,19.9
JE0078,2512,20
JE0078,2512,20.3
JE0078,2512,20.3
JE0078,2512,20.3
JE0078,2512,20.4
JE0078,2512,20.4
JE0078,2512,20.4
JE0078,2512,20.7
JE0078,2512,20.7
JE0078,2512,21
JE0078,2512,21
JE0078,2512,21.1
JE0078,2512,21.2
JE0078,2512,21.2
JE0078,2512,21.3
JE0078,2512,21.5
JE0078,2512,21.6
JE0078,2512,21.9
JE0078,2512,21.9
JE0078,2512,22
JE0078,2512,22.9
JE0078,2512,22.9
JE0078,2512,23.1
JE0078,2512,23.4
JE0078,2512,24.3
JE0078,2513,18.3
JE0078,2513,18.4
JE0078,2513,18.7
JE0078,2513,18.8
JE0078,2513,18.9
JE0078,2513,19.2
JE0078,2513,19.4
JE0078,2513,19.6
JE0078,2513,19.8
JE0078,2513,20
JE0078,2513,20
JE0078,2513,20.1
JE0078,2513,20.2
JE0078,2513,20.2
JE0078,2513,20.6
JE0078,2513,20.6
JE0078,2513,20.7
JE0078,2513,20.8
JE0078,2513,21.2
JE0078,2513,21.2
JE0078,2513,21.5
JE0078,2513,21.5
JE0078,2513,21.9
JE0078,2513,22
JE0078,2513,22
JE0078,2513,22.1
JE0078,2513,22.2
JE0078,2513,22.6
JE0078,2513,23
JE0078,2514,16.5
JE0078,2514,17.3
JE0078,2514,17.6
JE0078,2514,17.8
JE0078,2514,17.9
JE0078,2514,18.3
JE0078,2514,18.4
JE0078,2514,18.7
JE0078,2514,18.9
JE0078,2514,19.2
JE0078,2514,19.4
JE0078,2514,19.9
JE0078,2514,20.5
JE0078,2514,20.7
JE0078,2514,20.9
JE0078,2514,21.5
JE0078,2514,21.8
JE0078,2515,16.85
JE0078,2515,17.22
JE0078,2515,17.28
JE0078,2515,17.7
JE0078,2515,18.05
JE0078,2515,18.09
JE0078,2515,18.36
JE0078,2515,18.36
JE0078,2515,18.45
JE0078,2515,18.46
JE0078,2515,18.49
JE0078,2515,18.5
JE0078,2515,18.56
JE0078,2515,18.69
JE0078,2515,18.72
JE0078,2515,18.73
JE0078,2515,18.8
JE0078,2515,18.89
JE0078,2515,18.9
JE0078,2515,18.92
JE0078,2515,18.93
JE0078,2515,19.12
JE0078,2515,19.19
JE0078,2515,19.2
JE0078,2515,19.21
JE0078,2515,19.21
JE0078,2515,19.22
JE0078,2515,19.23
JE0078,2515,19.29
JE0078,2515,19.3
JE0078,2515,19.31
JE0078,2515,19.38
JE0078,2515,19.54
JE0078,2515,19.67
JE0078,2515,19.69
JE0078,2515,19.81
JE0078,2515,19.91
JE0078,2515,19.94
JE0078,2515,19.95
JE0078,2515,19.98
JE0078,2515,20
JE0078,2515,20.08
JE0078,2515,20.08
JE0078,2515,20.1
JE0078,2515,20.11
JE0078,2515,20.21
JE0078,2515,20.27
JE0078,2515,20.34
JE0078,2515,20.57
JE0078,2515,20.64
JE0078,2515,20.71
JE0078,2515,20.77
JE0078,2515,21.03
JE0078,2515,21.05
JE0078,2515,21.33
JE0078,2515,21.34
JE0078,2515,21.41
JE0078,2515,21.45
JE0078,2515,21.46
JE0078,2515,21.58
JE0078,2515,21.61
JE0078,2515,21.64
JE0078,2515,21.69
JE0078,2515,21.82
JE0078,2515,21.98
JE0078,2515,22.02
JE0078,2515,22.4
JE0078,2515,22.5
JE0078,2515,22.7
JE0078,2515,24
JE0078,2516,16.03
JE0078,2516,16.68
JE0078,2516,16.68
JE0078,2516,17.19
JE0078,2516,17.22
JE0078,2516,17.52
JE0078,2516,17.68
JE0078,2516,17.69
JE0078,2516,17.76
JE0078,2516,17.79
JE0078,2516,17.83
JE0078,2516,17.97
JE0078,2516,18.1
JE0078,2516,18.1
JE0078,2516,18.15
JE0078,2516,18.16
JE0078,2516,18.2
JE0078,2516,18.2
JE0078,2516,18.2
JE0078,2516,18.2
JE0078,2516,18.35
JE0078,2516,18.4
JE0078,2516,18.44
JE0078,2516,18.54
JE0078,2516,18.57
JE0078,2516,18.57
JE0078,2516,18.64
JE0078,2516,18.64
JE0078,2516,18.66
JE0078,2516,18.74
JE0078,2516,18.74
JE0078,2516,18.74
JE0078,2516,18.76
JE0078,2516,18.77
JE0078,2516,18.77
JE0078,2516,18.78
JE0078,2516,18.81
JE0078,2516,18.83
JE0078,2516,18.86
JE0078,2516,18.88
JE0078,2516,18.9
JE0078,2516,18.92
JE0078,2516,18.96
JE0078,2516,18.98
JE0078,2516,19.02
JE0078,2516,19.04
JE0078,2516,19.07
JE0078,2516,19.1
JE0078,2516,19.1
JE0078,2516,19.11
JE0078,2516,19.12
JE0078,2516,19.15
JE0078,2516,19.15
JE0078,2516,19.2
JE0078,2516,19.24
JE0078,2516,19.26
JE0078,2516,19.32
JE0078,2516,19.4
JE0078,2516,19.45
JE0078,2516,19.47
JE0078,2516,19.48
JE0078,2516,19.52
JE0078,2516,19.52
JE0078,2516,19.55
JE0078,2516,19.62
JE0078,2516,19.63
JE0078,2516,19.67
JE0078,2516,19.7
JE0078,2516,19.73
JE0078,2516,19.75
JE0078,2516,19.81
JE0078,2516,19.84
JE0078,2516,19.85
JE0078,2516,19.88
JE0078,2516,19.97
JE0078,2516,19.97
JE0078,2516,19.99
JE0078,2516,20.02
JE0078,2516,20.06
JE0078,2516,20.08
JE0078,2516,20.1
JE0078,2516,20.11
JE0078,2516,20.14
JE0078,2516,20.18
JE0078,2516,20.28
JE0078,2516,20.32
JE0078,2516,20.35
JE0078,2516,20.39
JE0078,2516,20.42
JE0078,2516,20.47
JE0078,2516,20.49
JE0078,2516,20.51
JE0078,2516,20.57
JE0078,2516,20.58
JE0078,2516,20.6
JE0078,2516,20.61
JE0078,2516,20.64
JE0078,2516,20.65
JE0078,2516,20.68
JE0078,2516,20.69
JE0078,2516,20.75
JE0078,2516,20.76
JE0078,2516,20.79
JE0078,2516,20.8
JE0078,2516,20.9
JE0078,2516,20.92
JE0078,2516,21.04
JE0078,2516,21.07
JE0078,2516,21.09
JE0078,2516,21.11
JE0078,2516,21.12
JE0078,2516,21.15
JE0078,2516,21.19
JE0078,2516,21.21
JE0078,2516,21.28
JE0078,2516,21.3
JE0078,2516,21.36
JE0078,2516,21.41
JE0078,2516,21.49
JE0078,2516,21.58
JE0078,2516,21.61
JE0078,2516,21.7
JE0078,2516,21.79
JE0078,2516,21.85
JE0078,2516,21.9
JE0078,2516,22.21
JE0078,2516,22.47
JE0078,2516,22.54
JE0078,2516,22.58
JE0078,2516,22.87
JE0078,2517,16.5
JE0078,2517,17.5
JE0078,2517,17.6
JE0078,2517,17.9
JE0078,2517,17.9
JE0078,2517,17.9
JE0078,2517,18.1
JE0078,2517,18.2
JE0078,2517,18.2
JE0078,2517,18.3
JE0078,2517,18.4
JE0078,2517,18.4
JE0078,2517,18.4
JE0078,2517,18.4
JE0078,2517,18.5
JE0078,2517,18.5
JE0078,2517,18.6
JE0078,2517,18.6
JE0078,2517,18.6
JE0078,2517,18.8
JE0078,2517,18.8
JE0078,2517,18.8
JE0078,2517,19
JE0078,2517,19
JE0078,2517,19
JE0078,2517,19.1
JE0078,2517,19.1
JE0078,2517,19.1
JE0078,2517,19.1
JE0078,2517,19.2
JE0078,2517,19.3
JE0078,2517,19.3
JE0078,2517,19.4
JE0078,2517,19.4
JE0078,2517,19.4
JE0078,2517,19.4
JE0078,2517,19.5
JE0078,2517,19.5
JE0078,2517,19.5
JE0078,2517,19.6
JE0078,2517,19.6
JE0078,2517,19.7
JE0078,2517,19.7
JE0078,2517,19.7
JE0078,2517,19.7
JE0078,2517,19.8
JE0078,2517,19.8
JE0078,2517,19.8
JE0078,2517,19.8
JE0078,2517,19.9
JE0078,2517,19.9
JE0078,2517,20
JE0078,2517,20
JE0078,2517,20
JE0078,2517,20.1
JE0078,2517,20.2
JE0078,2517,20.2
JE0078,2517,20.2
JE0078,2517,20.4
JE0078,2517,20.5
JE0078,2517,20.5
JE0078,2517,20.5
JE0078,2517,20.5
JE0078,2517,20.5
JE0078,2517,20.5
JE0078,2517,20.5
JE0078,2517,20.6
JE0078,2517,20.6
JE0078,2517,20.7
JE0078,2517,20.7
JE0078,2517,20.8
JE0078,2517,20.9
JE0078,2517,21
JE0078,2517,21.2
JE0078,2517,21.3
JE0078,2517,21.4
JE0078,2517,21.4
JE0078,2517,21.4
JE0078,2517,21.5
JE0078,2517,21.7
JE0078,2517,21.7
JE0078,2517,23.2
JE0078,2517,25
JE0078,2518,16
JE0078,2518,16.2
JE0078,2518,16.4
JE0078,2518,16.8
JE0078,2518,17
JE0078,2518,17.1
JE0078,2518,17.1
JE0078,2518,17.2
JE0078,2518,17.2
JE0078,2518,17.3
JE0078,2518,17.3
JE0078,2518,17.3
JE0078,2518,17.3
JE0078,2518,17.4
JE0078,2518,17.5
JE0078,2518,17.5
JE0078,2518,17.5
JE0078,2518,17.5
JE0078,2518,17.6
JE0078,2518,17.6
JE0078,2518,17.6
JE0078,2518,17.7
JE0078,2518,17.8
JE0078,2518,17.8
JE0078,2518,17.8
JE0078,2518,17.8
JE0078,2518,17.9
JE0078,2518,17.9
JE0078,2518,17.9
JE0078,2518,17.9
JE0078,2518,18
JE0078,2518,18
JE0078,2518,18
JE0078,2518,18
JE0078,2518,18.1
JE0078,2518,18.2
JE0078,2518,18.2
JE0078,2518,18.2
JE0078,2518,18.2
JE0078,2518,18.2
JE0078,2518,18.2
JE0078,2518,18.2
JE0078,2518,18.2
JE0078,2518,18.3
JE0078,2518,18.3
JE0078,2518,18.3
JE0078,2518,18.3
JE0078,2518,18.3
JE0078,2518,18.5
JE0078,2518,18.5
JE0078,2518,18.5
JE0078,2518,18.5
JE0078,2518,18.6
JE0078,2518,18.7
JE0078,2518,18.7
JE0078,2518,18.7
JE0078,2518,18.7
JE0078,2518,18.7
JE0078,2518,18.8
JE0078,2518,18.8
JE0078,2518,18.8
JE0078,2518,18.8
JE0078,2518,18.8
JE0078,2518,18.9
JE0078,2518,18.9
JE0078,2518,18.9
JE0078,2518,18.9
JE0078,2518,18.9
JE0078,2518,18.9
JE0078,2518,18.9
JE0078,2518,19
JE0078,2518,19
JE0078,2518,19
JE0078,2518,19
JE0078,2518,19.1
JE0078,2518,19.1
JE0078,2518,19.1
JE0078,2518,19.2
JE0078,2518,19.2
JE0078,2518,19.2
JE0078,2518,19.2
JE0078,2518,19.2
JE0078,2518,19.2
JE0078,2518,19.2
JE0078,2518,19.2
JE0078,2518,19.2
JE0078,2518,19.3
JE0078,2518,19.3
JE0078,2518,19.3
JE0078,2518,19.3
JE0078,2518,19.3
JE0078,2518,19.4
JE0078,2518,19.4
JE0078,2518,19.4
JE0078,2518,19.5
JE0078,2518,19.5
JE0078,2518,19.5
JE0078,2518,19.5
JE0078,2518,19.5
JE0078,2518,19.6
JE0078,2518,19.6
JE0078,2518,19.6
JE0078,2518,19.6
JE0078,2518,19.6
JE0078,2518,19.7
JE0078,2518,19.7
JE0078,2518,19.7
JE0078,2518,19.7
JE0078,2518,19.7
JE0078,2518,19.8
JE0078,2518,19.8
JE0078,2518,19.8
JE0078,2518,19.8
JE0078,2518,19.9
JE0078,2518,20
JE0078,2518,20
JE0078,2518,20
JE0078,2518,20
JE0078,2518,20
JE0078,2518,20
JE0078,2518,20
JE0078,2518,20
JE0078,2518,20.1
JE0078,2518,20.1
JE0078,2518,20.1
JE0078,2518,20.1
JE0078,2518,20.1
JE0078,2518,20.1
JE0078,2518,20.1
JE0078,2518,20.2
JE0078,2518,20.2
JE0078,2518,20.2
JE0078,2518,20.2
JE0078,2518,20.2
JE0078,2518,20.3
JE0078,2518,20.3
JE0078,2518,20.3
JE0078,2518,20.3
JE0078,2518,20.3
JE0078,2518,20.4
JE0078,2518,20.4
JE0078,2518,20.4
JE0078,2518,20.4
JE0078,2518,20.4
JE0078,2518,20.5
JE0078,2518,20.5
JE0078,2518,20.5
JE0078,2518,20.5
JE0078,2518,20.5
JE0078,2518,20.6
JE0078,2518,20.6
JE0078,2518,20.6
JE0078,2518,20.7
JE0078,2518,20.7
JE0078,2518,20.7
JE0078,2518,20.8
JE0078,2518,20.8
JE0078,2518,20.8
JE0078,2518,21
JE0078,2518,21.1
JE0078,2518,21.1
JE0078,2518,21.2
JE0078,2518,21.2
JE0078,2518,21.3
JE0078,2518,21.5
JE0078,2518,21.5
JE0078,2518,21.6
JE0078,2518,21.7
JE0078,2518,21.7
JE0078,2518,21.7
JE0078,2518,21.7
JE0078,2518,22
JE0078,2518,22.1
JE0078,2518,22.4
JE0078,2518,22.5
JE0078,2518,22.5
JE0078,2519,14.17
JE0078,2519,16.92
JE0078,2519,16.98
JE0078,2519,16.99
JE0078,2519,17.06
JE0078,2519,17.1
JE0078,2519,17.43
JE0078,2519,17.49
JE0078,2519,17.52
JE0078,2519,17.78
JE0078,2519,17.8
JE0078,2519,17.83
JE0078,2519,17.91
JE0078,2519,17.92
JE0078,2519,17.94
JE0078,2519,17.94
JE0078,2519,17.99
JE0078,2519,18.09
JE0078,2519,18.1
JE0078,2519,18.1
JE0078,2519,18.13
JE0078,2519,18.15
JE0078,2519,18.26
JE0078,2519,18.31
JE0078,2519,18.34
JE0078,2519,18.4
JE0078,2519,18.41
JE0078,2519,18.51
JE0078,2519,18.57
JE0078,2519,18.58
JE0078,2519,18.62
JE0078,2519,18.66
JE0078,2519,18.69
JE0078,2519,18.71
JE0078,2519,18.74
JE0078,2519,18.78
JE0078,2519,18.8
JE0078,2519,18.81
JE0078,2519,18.81
JE0078,2519,18.81
JE0078,2519,18.83
JE0078,2519,18.87
JE0078,2519,18.97
JE0078,2519,18.99
JE0078,2519,19
JE0078,2519,19.01
JE0078,2519,19.01
JE0078,2519,19.09
JE0078,2519,19.13
JE0078,2519,19.15
JE0078,2519,19.16
JE0078,2519,19.19
JE0078,2519,19.19
JE0078,2519,19.21
JE0078,2519,19.24
JE0078,2519,19.24
JE0078,2519,19.25
JE0078,2519,19.26
JE0078,2519,19.26
JE0078,2519,19.26
JE0078,2519,19.28
JE0078,2519,19.28
JE0078,2519,19.3
JE0078,2519,19.38
JE0078,2519,19.46
JE0078,2519,19.56
JE0078,2519,19.6
JE0078,2519,19.61
JE0078,2519,19.62
JE0078,2519,19.63
JE0078,2519,19.64
JE0078,2519,19.69
JE0078,2519,19.71
JE0078,2519,19.74
JE0078,2519,19.77
JE0078,2519,19.78
JE0078,2519,19.78
JE0078,2519,19.79
JE0078,2519,19.81
JE0078,2519,19.81
JE0078,2519,19.83
JE0078,2519,19.85
JE0078,2519,19.88
JE0078,2519,19.89
JE0078,2519,19.92
JE0078,2519,19.96
JE0078,2519,19.97
JE0078,2519,19.98
JE0078,2519,19.98
JE0078,2519,20
JE0078,2519,20
JE0078,2519,20
JE0078,2519,20.05
JE0078,2519,20.08
JE0078,2519,20.11
JE0078,2519,20.14
JE0078,2519,20.19
JE0078,2519,20.2
JE0078,2519,20.21
JE0078,2519,20.26
JE0078,2519,20.28
JE0078,2519,20.29
JE0078,2519,20.35
JE0078,2519,20.35
JE0078,2519,20.36
JE0078,2519,20.36
JE0078,2519,20.36
JE0078,2519,20.36
JE0078,2519,20.38
JE0078,2519,20.52
JE0078,2519,20.53
JE0078,2519,20.54
JE0078,2519,20.55
JE0078,2519,20.69
JE0078,2519,20.72
JE0078,2519,20.76
JE0078,2519,20.79
JE0078,2519,20.79
JE0078,2519,20.81
JE0078,2519,20.84
JE0078,2519,20.91
JE0078,2519,20.95
JE0078,2519,21.04
JE0078,2519,21.08
JE0078,2519,21.08
JE0078,2519,21.12
JE0078,2519,21.13
JE0078,2519,21.2
JE0078,2519,21.2
JE0078,2519,21.38
JE0078,2519,21.56
JE0078,2519,21.65
JE0078,2519,21.66
JE0078,2519,21.74
JE0078,2519,21.96
JE0078,2519,22.09
JE0078,2519,22.19
JE0078,2519,22.19
JE0078,2519,22.22
JE0078,2519,22.3
JE0078,2519,22.35
JE0078,2519,22.51
JE0078,2519,22.93
JE0078,2519,23.49
JE0078,2520,18.1
JE0078,2520,18.7
JE0078,2520,19
JE0078,2520,19.2
JE0078,2520,19.4
JE0078,2520,19.7
JE0078,2520,19.8
JE0078,2520,19.8
JE0078,2520,20.1
JE0078,2520,20.3
JE0078,2520,20.5
JE0078,2520,21
JE0078,2520,21.2
JE0078,2520,21.5
JE0078,2520,21.7
JE0078,2520,21.9
JE0078,2520,22.2
JE0078,2521,18.4
JE0078,2521,19
JE0078,2521,19.4
JE0078,2521,19.5
JE0078,2521,20.9
JE0078,2521,21.2
JE0078,2521,21.4
JE0078,2521,22
JE0078,2521,23.6
JE0078,2522,18.2
JE0078,2522,20
JE0078,2525,20
JE0078,2526,18.2
JE0078,2526,20.5
JE0087,2537,18.1
JE0087,2537,18.2
JE0087,2537,19
JE0087,2537,19.2
JE0087,2537,19.2
JE0087,2537,19.4
JE0087,2537,19.4
JE0087,2537,19.4
JE0087,2537,19.5
JE0087,2537,19.6
JE0087,2537,19.6
JE0087,2537,19.8
JE0087,2537,20
JE0087,2537,20
JE0087,2537,20
JE0087,2537,20.1
JE0087,2537,20.1
JE0087,2537,20.2
JE0087,2537,20.2
JE0087,2537,20.2
JE0087,2537,20.2
JE0087,2537,20.3
JE0087,2537,20.3
JE0087,2537,20.4
JE0087,2537,20.5
JE0087,2537,20.5
JE0087,2537,20.7
JE0087,2537,20.7
JE0087,2537,20.8
JE0087,2537,20.9
JE0087,2537,20.9
JE0087,2537,21
JE0087,2537,21.2
JE0087,2537,21.2
JE0087,2537,21.2
JE0087,2537,21.2
JE0087,2537,21.3
JE0087,2537,21.5
JE0087,2537,21.6
JE0087,2537,21.6
JE0087,2537,21.6
JE0087,2537,21.9
JE0087,2537,22
JE0087,2537,22.3
JE0087,2537,22.4
JE0087,2537,22.5
JE0087,2537,22.6
JE0087,2537,22.6
JE0087,2537,22.9
JE0087,2538,18.1
JE0087,2538,18.1
JE0087,2538,18.3
JE0087,2538,18.4
JE0087,2538,18.6
JE0087,2538,18.6
JE0087,2538,18.7
JE0087,2538,18.8
JE0087,2538,18.8
JE0087,2538,18.9
JE0087,2538,19.1
JE0087,2538,19.1
JE0087,2538,19.6
JE0087,2538,19.6
JE0087,2538,19.6
JE0087,2538,19.7
JE0087,2538,19.9
JE0087,2538,20.2
JE0087,2538,20.3
JE0087,2538,20.4
JE0087,2538,20.5
JE0087,2538,20.6
JE0087,2538,20.6
JE0087,2538,20.8
JE0087,2538,20.8
JE0087,2538,21
JE0087,2538,21.1
JE0087,2538,21.2
JE0087,2538,21.3
JE0087,2538,21.4
JE0087,2538,21.5
JE0087,2538,21.6
JE0087,2538,21.9
JE0087,2538,21.9
JE0087,2538,22.1
JE0087,2538,22.2
JE0087,2539,17.8
JE0087,2539,20.9
JE0087,2540,16.4
JE0087,2540,17.4
JE0087,2540,18.1
JE0087,2540,18.2
JE0087,2540,18.4
JE0087,2540,18.7
JE0087,2540,18.9
JE0087,2540,18.9
JE0087,2540,19
JE0087,2540,19
JE0087,2540,19.5
JE0087,2540,19.6
JE0087,2540,19.6
JE0087,2540,19.6
JE0087,2540,19.7
JE0087,2540,19.7
JE0087,2540,19.8
JE0087,2540,19.8
JE0087,2540,19.8
JE0087,2540,20.2
JE0087,2540,20.3
JE0087,2540,20.3
JE0087,2540,20.8
JE0087,2540,20.8
JE0087,2540,20.9
JE0087,2540,20.9
JE0087,2540,20.9
JE0087,2540,20.9
JE0087,2540,21
JE0087,2540,21.2
JE0087,2540,21.2
JE0087,2540,21.2
JE0087,2540,21.7
JE0087,2540,21.8
JE0087,2540,22
JE0087,2540,22.2
JE0087,2540,22.5
JE0087,2540,22.5
JE0087,2540,22.7
JE0087,2540,23.3
JE0087,2541,14.9
JE0087,2541,16.7
JE0087,2541,17.1
JE0087,2541,17.3
JE0087,2541,17.3
JE0087,2541,18.1
JE0087,2541,18.2
JE0087,2541,18.2
JE0087,2541,18.2
JE0087,2541,18.2
JE0087,2541,18.3
JE0087,2541,18.3
JE0087,2541,18.4
JE0087,2541,18.4
JE0087,2541,18.5
JE0087,2541,18.5
JE0087,2541,18.6
JE0087,2541,18.7
JE0087,2541,18.8
JE0087,2541,18.8
JE0087,2541,18.8
JE0087,2541,18.9
JE0087,2541,19
JE0087,2541,19
JE0087,2541,19.1
JE0087,2541,19.1
JE0087,2541,19.3
JE0087,2541,19.3
JE0087,2541,19.3
JE0087,2541,19.3
JE0087,2541,19.4
JE0087,2541,19.4
JE0087,2541,19.5
JE0087,2541,19.5
JE0087,2541,19.5
JE0087,2541,19.5
JE0087,2541,19.5
JE0087,2541,19.6
JE0087,2541,19.6
JE0087,2541,19.6
JE0087,2541,19.7
JE0087,2541,19.7
JE0087,2541,19.7
JE0087,2541,19.8
JE0087,2541,19.8
JE0087,2541,19.8
JE0087,2541,19.8
JE0087,2541,19.9
JE0087,2541,19.9
JE0087,2541,19.9
JE0087,2541,19.9
JE0087,2541,20
JE0087,2541,20
JE0087,2541,20
JE0087,2541,20
JE0087,2541,20
JE0087,2541,20.1
JE0087,2541,20.1
JE0087,2541,20.1
JE0087,2541,20.1
JE0087,2541,20.2
JE0087,2541,20.3
JE0087,2541,20.3
JE0087,2541,20.3
JE0087,2541,20.3
JE0087,2541,20.4
JE0087,2541,20.4
JE0087,2541,20.4
JE0087,2541,20.4
JE0087,2541,20.5
JE0087,2541,20.5
JE0087,2541,20.6
JE0087,2541,20.6
JE0087,2541,20.6
JE0087,2541,20.6
JE0087,2541,20.7
JE0087,2541,20.7
JE0087,2541,20.7
JE0087,2541,20.7
JE0087,2541,20.7
JE0087,2541,20.8
JE0087,2541,20.8
JE0087,2541,20.8
JE0087,2541,20.8
JE0087,2541,20.8
JE0087,2541,20.8
JE0087,2541,20.9
JE0087,2541,20.9
JE0087,2541,21
JE0087,2541,21
JE0087,2541,21
JE0087,2541,21
JE0087,2541,21.2
JE0087,2541,21.3
JE0087,2541,21.4
JE0087,2541,21.4
JE0087,2541,21.6
JE0087,2541,21.7
JE0087,2541,21.7
JE0087,2541,21.8
JE0087,2541,21.8
JE0087,2541,21.9
JE0087,2541,22
JE0087,2541,22.1
JE0087,2541,22.3
JE0087,2541,22.3
JE0087,2541,22.4
JE0087,2541,22.5
JE0087,2541,23.1
JE0087,2543,17.9
JE0087,2543,18
JE0087,2543,18.2
JE0087,2543,18.3
JE0087,2543,18.4
JE0087,2543,18.4
JE0087,2543,18.5
JE0087,2543,18.7
JE0087,2543,18.7
JE0087,2543,19
JE0087,2543,19
JE0087,2543,19.1
JE0087,2543,19.1
JE0087,2543,19.2
JE0087,2543,19.2
JE0087,2543,19.2
JE0087,2543,19.4
JE0087,2543,19.4
JE0087,2543,19.4
JE0087,2543,19.4
JE0087,2543,19.7
JE0087,2543,19.7
JE0087,2543,19.8
JE0087,2543,19.8
JE0087,2543,19.9
JE0087,2543,19.9
JE0087,2543,19.9
JE0087,2543,20
JE0087,2543,20
JE0087,2543,20
JE0087,2543,20
JE0087,2543,20
JE0087,2543,20.1
JE0087,2543,20.1
JE0087,2543,20.1
JE0087,2543,20.2
JE0087,2543,20.2
JE0087,2543,20.2
JE0087,2543,20.3
JE0087,2543,20.4
JE0087,2543,20.4
JE0087,2543,20.4
JE0087,2543,20.5
JE0087,2543,20.6
JE0087,2543,20.7
JE0087,2543,20.7
JE0087,2543,20.9
JE0087,2543,20.9
JE0087,2543,21
JE0087,2543,21.2
JE0087,2543,21.2
JE0087,2543,21.2
JE0087,2543,21.3
JE0087,2543,21.3
JE0087,2543,21.5
JE0087,2543,21.5
JE0087,2543,21.5
JE0087,2543,21.7
JE0087,2543,21.7
JE0087,2543,21.7
JE0087,2543,21.8
JE0087,2543,21.8
JE0087,2543,21.9
JE0087,2543,21.9
JE0087,2543,22
JE0087,2543,22.2
JE0087,2543,22.4
JE0087,2543,22.5
JE0087,2543,22.5
JE0087,2543,22.8
JE0087,2543,22.8
JE0087,2543,23.1
JE0087,2543,23.1
JE0087,2543,23.5
JE0087,2542,18.9
JE0087,2542,18.9
JE0087,2542,19.5
JE0087,2542,19.6
JE0087,2542,19.7
JE0087,2542,20
JE0087,2542,20.1
JE0087,2542,20.1
JE0087,2542,20.4
JE0087,2542,20.5
JE0087,2542,21.2
JE0087,2542,21.2
JE0087,2542,21.4
JE0087,2542,21.6
JE0087,2542,21.7
JE0087,2542,21.7
JE0087,2542,21.8
JE0087,2542,21.9
JE0087,2542,22.2
JE0087,2542,22.3
JE0087,2542,22.6
JE0087,2544,15.1
JE0087,2544,16.9
JE0087,2544,17
JE0087,2544,17.4
JE0087,2544,17.7
JE0087,2544,17.8
JE0087,2544,18.1
JE0087,2544,18.3
JE0087,2544,18.4
JE0087,2544,18.5
JE0087,2544,18.5
JE0087,2544,18.5
JE0087,2544,18.7
JE0087,2544,18.7
JE0087,2544,18.9
JE0087,2544,18.9
JE0087,2544,19
JE0087,2544,19
JE0087,2544,19
JE0087,2544,19
JE0087,2544,19.1
JE0087,2544,19.2
JE0087,2544,19.3
JE0087,2544,19.3
JE0087,2544,19.4
JE0087,2544,19.4
JE0087,2544,19.4
JE0087,2544,19.4
JE0087,2544,19.5
JE0087,2544,19.6
JE0087,2544,19.8
JE0087,2544,19.9
JE0087,2544,20
JE0087,2544,20
JE0087,2544,20
JE0087,2544,20.1
JE0087,2544,20.2
JE0087,2544,20.3
JE0087,2544,20.5
JE0087,2544,20.5
JE0087,2544,20.5
JE0087,2544,20.6
JE0087,2544,20.6
JE0087,2544,20.7
JE0087,2544,20.9
JE0087,2544,20.9
JE0087,2544,21.1
JE0087,2544,21.5
JE0087,2544,22
JE0087,2545,17
JE0087,2545,17.1
JE0087,2545,17.3
JE0087,2545,17.7
JE0087,2545,17.7
JE0087,2545,17.8
JE0087,2545,17.8
JE0087,2545,18
JE0087,2545,18.3
JE0087,2545,18.3
JE0087,2545,18.3
JE0087,2545,18.4
JE0087,2545,18.4
JE0087,2545,18.4
JE0087,2545,18.4
JE0087,2545,18.4
JE0087,2545,18.4
JE0087,2545,18.4
JE0087,2545,18.4
JE0087,2545,18.5
JE0087,2545,18.5
JE0087,2545,18.6
JE0087,2545,18.6
JE0087,2545,18.6
JE0087,2545,18.6
JE0087,2545,18.6
JE0087,2545,18.7
JE0087,2545,18.7
JE0087,2545,18.7
JE0087,2545,18.8
JE0087,2545,18.8
JE0087,2545,18.8
JE0087,2545,18.9
JE0087,2545,18.9
JE0087,2545,18.9
JE0087,2545,18.9
JE0087,2545,19
JE0087,2545,19.1
JE0087,2545,19.1
JE0087,2545,19.1
JE0087,2545,19.2
JE0087,2545,19.3
JE0087,2545,19.4
JE0087,2545,19.4
JE0087,2545,19.4
JE0087,2545,19.4
JE0087,2545,19.4
JE0087,2545,19.5
JE0087,2545,19.5
JE0087,2545,19.5
JE0087,2545,19.6
JE0087,2545,19.7
JE0087,2545,19.8
JE0087,2545,19.8
JE0087,2545,19.8
JE0087,2545,19.9
JE0087,2545,19.9
